,created_on,message,player
0,2016-06-15 15:18:44.064,"Since beginning of last year, there are 63 players with 12+ rounds in majors. Fewest putts per round in that group: D. Johnson (28.7).",dustin johnson
0,2016-06-15 15:23:02.293,There's just no getting away from the fact Phil Mickelson wins this US Open and cements his status as one of the all-time greats of the game,phil mickelson
0,2016-06-15 18:24:59.718,My current top-10 owned for the Milly Maker (it's bound to change): Reed DJ Day Schwartzel Grace Stenson Snedeker Kjeldsen Willett Kaymer,patrick reed
0,2016-06-15 18:24:59.718,My current top-10 owned for the Milly Maker (it's bound to change): Reed DJ Day Schwartzel Grace Stenson Snedeker Kjeldsen Willett Kaymer,dustin johnson
0,2016-06-15 18:24:59.718,My current top-10 owned for the Milly Maker (it's bound to change): Reed DJ Day Schwartzel Grace Stenson Snedeker Kjeldsen Willett Kaymer,jason day
0,2016-06-15 18:24:59.718,My current top-10 owned for the Milly Maker (it's bound to change): Reed DJ Day Schwartzel Grace Stenson Snedeker Kjeldsen Willett Kaymer,branden grace
0,2016-06-15 18:24:59.718,My current top-10 owned for the Milly Maker (it's bound to change): Reed DJ Day Schwartzel Grace Stenson Snedeker Kjeldsen Willett Kaymer,henrik stenson
0,2016-06-15 18:24:59.718,My current top-10 owned for the Milly Maker (it's bound to change): Reed DJ Day Schwartzel Grace Stenson Snedeker Kjeldsen Willett Kaymer,soren kjeldsen
0,2016-06-15 18:24:59.718,My current top-10 owned for the Milly Maker (it's bound to change): Reed DJ Day Schwartzel Grace Stenson Snedeker Kjeldsen Willett Kaymer,charl schwartzel
0,2016-06-15 18:24:59.718,My current top-10 owned for the Milly Maker (it's bound to change): Reed DJ Day Schwartzel Grace Stenson Snedeker Kjeldsen Willett Kaymer,brandt snedeker
0,2016-06-15 18:24:59.718,My current top-10 owned for the Milly Maker (it's bound to change): Reed DJ Day Schwartzel Grace Stenson Snedeker Kjeldsen Willett Kaymer,danny willett
0,2016-06-15 18:24:59.718,My current top-10 owned for the Milly Maker (it's bound to change): Reed DJ Day Schwartzel Grace Stenson Snedeker Kjeldsen Willett Kaymer,martin kaymer
0,2016-06-15 18:31:32.401,"@Packfan990 yes, mine. I figured fading a few chalk plays would avoid dupes. Of the likely high-owned, I faded Kuch, Phil, Rory, and Goosen.",matt kuchar
0,2016-06-15 18:31:32.401,"@Packfan990 yes, mine. I figured fading a few chalk plays would avoid dupes. Of the likely high-owned, I faded Kuch, Phil, Rory, and Goosen.",phil mickelson
0,2016-06-15 18:31:32.401,"@Packfan990 yes, mine. I figured fading a few chalk plays would avoid dupes. Of the likely high-owned, I faded Kuch, Phil, Rory, and Goosen.",rory mcilroy
0,2016-06-15 18:31:32.401,"@Packfan990 yes, mine. I figured fading a few chalk plays would avoid dupes. Of the likely high-owned, I faded Kuch, Phil, Rory, and Goosen.",retief goosen
0,2016-06-15 20:27:23.830,Going for @JBHolmesgolf at 94/1 in the #USOpen. Previous success at #Oakmont as an amateur and big hitter is 7th in strokes gained off tee,j.b. holmes
0,2016-06-20 16:55:41.966,"found a 70-1 on kokrak, im smashing it... he had a nice open, nearly won on another long par 71 earlier in year, T3 here in 2014",jason kokrak
0,2016-06-20 17:33:50.451,"5 tournaments now updated with prices, will do the rest Tuesday: https://t.co/KerIwyTu6r",bill haas
0,2016-06-20 17:33:50.451,"5 tournaments now updated with prices, will do the rest Tuesday: https://t.co/KerIwyTu6r",jim furyk
0,2016-06-20 17:33:50.451,"5 tournaments now updated with prices, will do the rest Tuesday: https://t.co/KerIwyTu6r",robert garrigus
0,2016-06-20 17:33:50.451,"5 tournaments now updated with prices, will do the rest Tuesday: https://t.co/KerIwyTu6r",jason kokrak
0,2016-06-20 17:33:50.451,"5 tournaments now updated with prices, will do the rest Tuesday: https://t.co/KerIwyTu6r",marc leishman
0,2016-06-20 17:33:50.451,"5 tournaments now updated with prices, will do the rest Tuesday: https://t.co/KerIwyTu6r",seung yul
0,2016-06-20 17:33:50.451,"5 tournaments now updated with prices, will do the rest Tuesday: https://t.co/KerIwyTu6r",brendan steele
0,2016-06-20 17:33:50.451,"5 tournaments now updated with prices, will do the rest Tuesday: https://t.co/KerIwyTu6r",shawn stefani
0,2016-06-20 17:33:50.451,"5 tournaments now updated with prices, will do the rest Tuesday: https://t.co/KerIwyTu6r",brett stegmaier
